date,symbol,sector,available_borrow_qty,total_lendable_qty,borrowed_qty,borrow_fee_bps,lending_rate_pct,collateral_requirement_pct,close_price,avg_daily_value,data_quality_note,short_eligible,utilization_pct,available_borrow_value,borrowed_value,days_to_cover_proxy,lending_rate_bps,intermediary_spread_bps,daily_available_change_pct,daily_fee_change_bps,hard_to_borrow_flag,hard_to_borrow_reason
2026-04-27,ADVANC,Information & Communication Technology,9555210,10903003,1347793,15.0,0.1026,113.0,163.88,2002220099.0,clean,True,12.361667698339623,1565907814.8,220876316.84,0.11031570252956491,10.26,4.74,5.347860250617664,0.0,False,normal
2026-04-28,ADVANC,Information & Communication Technology,9307167,10962221,1655054,16.0,0.1095,113.0,160.43,1530951805.0,clean,True,15.097798156048851,1493148801.8100002,265520313.22,0.17343479549965324,10.95,5.050000000000001,-2.5958927119341224,1.0,False,normal
2026-04-29,ADVANC,Information & Communication Technology,9464916,10966286,1501370,37.4,0.2559,113.0,159.02,2381067924.0,clean,True,13.690779175374416,1505110942.3200002,238747857.4,0.10026923423457952,25.590000000000003,11.809999999999995,1.6949196248439602,21.4,False,normal
2026-04-30,ADVANC,Information & Communication Technology,10312522,11107762,795240,15.0,0.1026,113.0,160.42,2255756076.0,clean,True,7.159317961619991,1654334779.2399998,127572400.8,0.056554164768655595,10.26,4.74,8.95524059590176,-22.4,False,normal
2026-05-01,ADVANC,Information & Communication Technology,9244398,11064648,1820250,21.4,0.1464,113.0,161.38,2136700625.0,clean,True,16.45104299748171,1491860949.24,293751945.0,0.13747922454040562,14.64,6.759999999999998,-10.357543964512272,6.399999999999999,False,normal
2026-05-04,ADVANC,Information & Communication Technology,9153801,10916042,1762241,51.5,0.3523,113.0,161.3,1386717526.0,clean,True,16.143589407222873,1476508101.3000002,284249473.3,0.20498008280022273,35.23,16.270000000000003,-0.9800205486609315,30.1,False,normal
2026-05-05,ADVANC,Information & Communication Technology,8663708,10923256,2259548,45.6,0.312,113.0,161.65,1309932699.0,clean,True,20.685663688555866,1400488398.2,365255934.2,0.27883564894504553,31.2,14.400000000000002,-5.3539835528432445,-5.899999999999999,False,normal
2026-05-06,ADVANC,Information & Communication Technology,8086123,10970621,2884498,66.5,0.455,113.0,164.33,1631797708.0,clean,True,26.292932733707598,1328792592.5900002,474009556.34000003,0.29048303844044865,45.5,21.0,-6.666718222728651,20.9,False,normal
2026-05-07,ADVANC,Information & Communication Technology,6601359,11047382,4446023,92.7,0.6342,113.0,161.94,2843076693.0,clean,True,40.24503724049734,1069024076.46,719988964.62,0.2532428922486334,63.42,29.28,-18.361877502976398,26.200000000000003,False,availability dropping fast
2026-05-08,ADVANC,Information & Communication Technology,5728809,10991794,5262985,142.6,0.9756,113.0,163.57,2905275007.0,clean,True,47.88103743574525,937061288.13,860866456.4499999,0.29631152106971603,97.56,45.03999999999999,-13.217732894090439,49.89999999999999,False,normal
2026-05-11,ADVANC,Information & Communication Technology,6453623,11029545,4575922,162.0,1.1083,113.0,163.37,1937414067.0,clean,True,41.48785829333848,1054328389.51,747568377.14,0.385858856851172,110.83000000000001,51.16999999999999,12.652088767490755,19.400000000000006,False,normal
2026-05-12,ADVANC,Information & Communication Technology,5743450,10944367,5200917,200.4,1.371,113.0,166.48,1843811628.0,clean,True,47.52140530375124,956169556.0,865848662.16,0.46959713726244057,137.1,63.30000000000001,-11.004252959926541,38.400000000000006,False,normal
2026-05-13,ADVANC,Information & Communication Technology,6878179,11015507,4137328,199.0,1.3615,113.0,163.81,2427277284.0,clean,True,37.55912460497733,1126714501.99,677735699.6800001,0.279216430750398,136.15,62.849999999999994,19.756923103709447,-1.4000000000000057,False,normal
2026-05-14,ADVANC,Information & Communication Technology,7724123,11208663,3484540,229.6,1.5708,113.0,162.38,2471234971.0,clean,True,31.08791833602277,1254243092.74,565819605.1999999,0.22896228478469519,157.07999999999998,72.52000000000001,12.298952964149379,30.599999999999994,False,normal
2026-05-15,ADVANC,Information & Communication Technology,7955696,11158463,3202767,221.8,1.5175,113.0,173.55,1884060865.0,clean,True,28.70258206708218,1380711040.8000002,555840212.85,0.295022429039202,151.75,70.05000000000001,2.998049098907418,-7.799999999999983,False,normal
2026-05-18,ADVANC,Information & Communication Technology,8905670,11284220,2378550,207.8,1.4217,113.0,173.46,2495527495.0,repaired,True,21.078550400470746,1544777518.2,412583283.0,0.16532908726778023,142.17,65.63000000000002,11.94080316794408,-14.0,False,normal
2026-05-19,ADVANC,Information & Communication Technology,10165712,11329689,1163977,167.1,1.1432,113.0,170.27,1902437295.0,clean,True,10.27368888943024,1730915782.24,198190363.79000002,0.10417708079571686,114.32,52.78,14.148761407058652,-40.70000000000002,False,normal
2026-05-20,ADVANC,Information & Communication Technology,10655015,11492359,837344,138.1,0.9448,113.0,167.94,2599052152.0,clean,True,7.286093307736036,1789403219.1,140623551.35999998,0.054105705901972216,94.48,43.61999999999999,4.8132683672329035,-29.0,False,normal
2026-05-21,ADVANC,Information & Communication Technology,10885031,11642367,757336,112.6,0.7704,113.0,168.82,2765247016.0,clean,True,6.505000228905342,1837610933.4199998,127853463.52,0.04623582008414687,77.03999999999999,35.56,2.158758105924763,-25.5,False,normal
2026-05-22,ADVANC,Information & Communication Technology,10993617,11736450,742833,70.4,0.4816,113.0,166.09,2220936033.0,clean,True,6.3292818526896975,1825929847.53,123377132.97,0.05555186242952905,48.16,22.24000000000001,0.9975718029650027,-42.19999999999999,False,normal
2026-05-25,ADVANC,Information & Communication Technology,10872823,11659532,786709,44.5,0.3044,113.0,163.43,3177962692.0,clean,True,6.747346291429193,1776945462.89,128571851.87,0.040457319462452644,30.44,14.059999999999999,-1.0987648560068952,-25.900000000000006,False,normal
2026-05-26,ADVANC,Information & Communication Technology,9943667,11677324,1733657,25.6,0.1751,113.0,165.66,2424439317.0,clean,True,14.846355209464086,1647267875.22,287197618.62,0.11845939661438018,17.51,8.09,-8.545673924793961,-18.9,False,normal
2026-05-27,ADVANC,Information & Communication Technology,8981922,11557533,2575611,15.0,0.1026,113.0,166.96,1979483666.0,clean,True,22.285127803658444,1499621697.1200001,430024012.56,0.21724049556264435,10.26,4.74,-9.671934910933766,-10.600000000000001,False,normal
2026-05-28,ADVANC,Information & Communication Technology,9078817,11505459,2426642,21.7,0.1485,113.0,167.43,2692560282.0,clean,True,21.09122287081289,1520066330.31,406292670.06,0.1508945492422591,14.85,6.85,1.0787780165536942,6.699999999999999,False,normal
2026-05-29,ADVANC,Information & Communication Technology,8614336,11418063,2803727,54.5,0.3729,113.0,171.89,1996884005.0,clean,True,24.55518943974998,1480718215.04,481932634.03,0.2413423277582916,37.29,17.21,-5.116096072869403,32.8,False,normal
2026-06-01,ADVANC,Information & Communication Technology,8548067,11335562,2787495,86.8,0.5938,113.0,175.41,2021522072.0,clean,True,24.59070842716047,1499416432.47,488954497.95,0.24187442953133384,59.38,27.419999999999995,-0.769287383264361,32.3,False,normal
